vehicle_id,vehicle_type,date,zone,zone_lat,zone_lon,demand_score,trip_count,battery_level_start,battery_level_end,charge_minutes,idle_minutes,downtime_wait_minutes,charger_distance_km,revenue_per_trip,downtime_cost,is_weekend,total_revenue,net_revenue
ER-1035,Standard E-Rick,2024-01-21,Hadapsar,18.52524,73.94113,0.656,9,88.1,30.4,77,67,47,5.63,37.01,43.49,1,333.09,289.59999999999997
ER-1035,Standard E-Rick,2024-01-22,Hadapsar,18.53235,73.91309,0.652,11,86.4,40.6,46,43,47,7.43,47.48,55.79,0,522.28,466.48999999999995
ER-1035,Standard E-Rick,2024-01-23,Hadapsar,18.5137,73.92085,0.644,10,83.2,31.2,69,65,21,3.12,39.79,20.89,0,397.9,377.01
ER-1035,Standard E-Rick,2024-01-24,Hadapsar,18.49754,73.93523,0.791,12,68.4,20.4,105,69,52,6.2,57.02,74.13,0,684.24,610.11
ER-1035,Standard E-Rick,2024-01-25,Hadapsar,18.51286,73.93707,0.706,11,95.9,48.1,73,57,63,7.69,52.51,82.7,0,577.61,494.91
ER-1035,Standard E-Rick,2024-01-26,Hadapsar,18.50156,73.9226,0.84,14,70.5,18.6,82,34,55,6.45,47.04,64.67,0,658.56,593.89
ER-1035,Standard E-Rick,2024-01-27,Hadapsar,18.49711,73.94534,0.479,7,64.4,21.9,121,53,12,1.44,59.42,17.82,1,415.94,398.12
ER-1035,Standard E-Rick,2024-01-28,Hadapsar,18.49676,73.92501,0.585,12,99.1,50.3,66,51,32,5.41,54.2,43.36,1,650.4000000000001,607.0400000000001
ER-1035,Standard E-Rick,2024-01-29,Hadapsar,18.501,73.93545,0.671,12,73.2,10.2,105,36,51,6.68,40.88,52.12,0,490.56000000000006,438.44000000000005
ER-1035,Standard E-Rick,2024-01-30,Hadapsar,18.50638,73.94335,0.572,8,74.2,44.7,82,20,12,1.43,37.23,11.17,0,297.84,286.66999999999996
ER-1035,Standard E-Rick,2024-01-31,Hadapsar,18.4931,73.92863,0.675,13,99.8,31.1,72,56,63,7.74,31.17,49.09,0,405.21000000000004,356.12
ER-1035,Standard E-Rick,2024-02-01,Hadapsar,18.51009,73.94602,0.707,12,73.9,8.5,127,59,14,1.51,61.37,21.48,0,736.4399999999999,714.9599999999999
ER-1035,Standard E-Rick,2024-02-02,Hadapsar,18.51044,73.94643,0.629,12,73.4,5.0,114,25,61,7.71,65.48,99.86,0,785.76,685.9
ER-1035,Standard E-Rick,2024-02-03,Hadapsar,18.50418,73.92147,0.54,8,89.4,55.1,61,75,44,4.85,43.8,48.18,1,350.4,302.21999999999997
ER-1035,Standard E-Rick,2024-02-04,Hadapsar,18.52019,73.9061,0.586,10,77.6,31.4,88,31,38,3.58,30.09,28.58,1,300.9,272.32
ER-1035,Standard E-Rick,2024-02-05,Hadapsar,18.50941,73.93564,0.681,11,84.0,45.4,67,53,33,4.28,33.13,27.33,0,364.43,337.1
ER-1035,Standard E-Rick,2024-02-06,Hadapsar,18.53363,73.91618,0.728,13,60.1,5.0,121,50,4,0.39,50.11,5.01,0,651.43,646.42
ER-1035,Standard E-Rick,2024-02-07,Hadapsar,18.50282,73.94041,0.545,10,75.8,15.1,101,88,41,5.79,31.58,32.37,0,315.79999999999995,283.42999999999995
ER-1035,Standard E-Rick,2024-02-08,Hadapsar,18.51076,73.90036,0.624,11,99.7,54.4,44,80,56,6.75,57.16,80.02,0,628.76,548.74
ER-1035,Standard E-Rick,2024-02-09,Hadapsar,18.52688,73.90043,0.658,10,92.2,43.6,43,45,44,5.8,52.45,57.69,0,524.5,466.81
ER-1035,Standard E-Rick,2024-02-10,Hadapsar,18.48313,73.93184,0.588,12,80.4,5.0,115,40,13,1.23,37.31,12.12,1,447.72,435.6
ER-1035,Standard E-Rick,2024-02-11,Hadapsar,18.52763,73.91492,0.511,6,90.3,54.3,55,81,68,7.91,62.87,106.88,1,377.21999999999997,270.34
ER-1035,Standard E-Rick,2024-02-12,Hadapsar,18.48005,73.90457,0.719,13,77.5,21.7,122,27,52,6.53,47.72,62.03,0,620.36,558.33
ER-1035,Standard E-Rick,2024-02-13,Hadapsar,18.48097,73.91642,0.662,11,93.7,40.5,87,57,44,5.21,46.79,51.46,0,514.6899999999999,463.22999999999996
ER-1035,Standard E-Rick,2024-02-14,Hadapsar,18.52675,73.94824,0.618,9,74.2,26.9,71,21,13,2.15,32.99,10.72,0,296.91,286.19
ER-1035,Standard E-Rick,2024-02-15,Hadapsar,18.49207,73.91562,0.664,14,61.4,7.5,114,87,38,4.5,47.33,44.97,0,662.62,617.65
ER-1035,Standard E-Rick,2024-02-16,Hadapsar,18.50379,73.9581,0.634,13,79.8,9.2,128,61,39,5.63,54.64,53.27,0,710.32,657.0500000000001
ER-1035,Standard E-Rick,2024-02-17,Hadapsar,18.49399,73.93207,0.501,5,84.2,58.3,29,27,56,7.11,34.79,48.71,1,173.95,125.23999999999998
ER-1035,Standard E-Rick,2024-02-18,Hadapsar,18.49368,73.92333,0.457,10,97.4,38.9,57,76,31,2.04,63.32,49.08,1,633.2,584.12
ER-1035,Standard E-Rick,2024-02-19,Hadapsar,18.512,73.93923,0.53,8,74.2,27.4,100,51,51,6.25,36.82,46.94,0,294.56,247.62
ER-1035,Standard E-Rick,2024-02-20,Hadapsar,18.51181,73.94925,0.693,11,93.4,45.6,60,88,14,2.86,36.99,12.95,0,406.89000000000004,393.94000000000005
ER-1035,Standard E-Rick,2024-02-21,Hadapsar,18.51191,73.94198,0.597,14,70.3,10.3,94,37,27,4.22,44.98,30.36,0,629.7199999999999,599.3599999999999
ER-1035,Standard E-Rick,2024-02-22,Hadapsar,18.51357,73.93753,0.785,14,77.6,7.4,122,72,34,4.18,37.86,32.18,0,530.04,497.85999999999996
ER-1035,Standard E-Rick,2024-02-23,Hadapsar,18.49438,73.9435,0.716,13,74.4,14.9,98,33,57,7.84,73.77,105.12,0,959.01,853.89
ER-1035,Standard E-Rick,2024-02-24,Hadapsar,18.52105,73.94195,0.553,9,99.8,55.9,33,88,26,2.17,29.14,18.94,1,262.26,243.32
ER-1035,Standard E-Rick,2024-02-25,Hadapsar,18.53462,73.95846,0.545,12,70.4,20.5,76,72,39,4.6,28.3,27.59,1,339.6,312.01000000000005
ER-1035,Standard E-Rick,2024-02-26,Hadapsar,18.47152,73.9252,0.685,9,90.5,57.1,52,68,4,2.02,52.45,5.24,0,472.05,466.81
ER-1035,Standard E-Rick,2024-02-27,Hadapsar,18.50583,73.95453,0.706,10,73.8,19.9,83,73,13,1.76,38.86,12.63,0,388.6,375.97
ER-1035,Standard E-Rick,2024-02-28,Hadapsar,18.4987,73.92241,0.666,12,96.7,22.7,88,72,56,7.33,43.45,60.83,0,521.4000000000001,460.5700000000001
ER-1035,Standard E-Rick,2024-02-29,Hadapsar,18.53207,73.94029,0.664,10,68.5,22.8,84,23,22,2.93,66.58,36.62,0,665.8,629.18
ER-1036,Premium E-Rick,2024-01-01,Hadapsar,18.5325,73.92764,0.675,16,87.4,13.1,89,32,11,0.95,82.58,22.71,0,1321.28,1298.57
ER-1036,Premium E-Rick,2024-01-02,Hadapsar,18.51063,73.922,0.729,15,68.8,7.1,112,21,52,7.08,76.89,99.96,0,1153.35,1053.3899999999999
ER-1036,Premium E-Rick,2024-01-03,Hadapsar,18.50025,73.92158,0.607,11,95.1,31.8,107,78,15,2.16,69.85,26.19,0,768.3499999999999,742.1599999999999
ER-1036,Premium E-Rick,2024-01-04,Hadapsar,18.52394,73.90186,0.822,14,73.7,22.4,63,79,21,2.64,71.94,37.77,0,1007.16,969.39
ER-1036,Premium E-Rick,2024-01-05,Hadapsar,18.51838,73.93483,0.64,12,71.4,27.2,105,61,14,1.5,71.25,24.94,0,855.0,830.06
ER-1036,Premium E-Rick,2024-01-06,Hadapsar,18.50397,73.94321,0.571,11,82.4,40.3,67,30,15,1.64,86.04,32.27,1,946.44,914.1700000000001
ER-1036,Premium E-Rick,2024-01-07,Hadapsar,18.50158,73.94749,0.51,10,94.9,57.9,16,86,38,5.31,39.38,37.41,1,393.8,356.39
ER-1036,Premium E-Rick,2024-01-08,Hadapsar,18.51684,73.93361,0.563,10,76.5,21.3,96,80,2,0.37,81.85,4.09,0,818.5,814.41
ER-1036,Premium E-Rick,2024-01-09,Hadapsar,18.46902,73.92021,0.675,16,79.0,5.0,146,36,36,4.61,47.8,43.02,0,764.8,721.78
ER-1036,Premium E-Rick,2024-01-10,Hadapsar,18.49845,73.95548,0.677,13,82.3,36.6,77,23,51,5.84,77.54,98.86,0,1008.0200000000001,909.1600000000001
ER-1036,Premium E-Rick,2024-01-11,Hadapsar,18.49509,73.90681,0.568,10,63.5,7.3,113,48,31,4.2,50.75,39.33,0,507.5,468.17
ER-1036,Premium E-Rick,2024-01-12,Hadapsar,18.49898,73.93971,0.709,15,70.2,5.0,127,39,3,1.13,66.63,5.0,0,999.4499999999999,994.4499999999999
ER-1036,Premium E-Rick,2024-01-13,Hadapsar,18.47604,73.90261,0.438,11,81.5,18.7,96,50,40,4.37,48.99,48.99,1,538.89,489.9
ER-1036,Premium E-Rick,2024-01-14,Hadapsar,18.51905,73.9108,0.573,14,93.7,17.7,93,88,27,3.15,64.15,43.3,1,898.1000000000001,854.8000000000002
ER-1036,Premium E-Rick,2024-01-15,Hadapsar,18.52343,73.94804,0.706,12,65.9,8.7,110,69,52,7.65,85.56,111.22,0,1026.72,915.5
ER-1036,Premium E-Rick,2024-01-16,Hadapsar,18.49311,73.91886,0.671,14,67.5,10.2,103,42,43,5.28,39.69,42.67,0,555.66,512.99
ER-1036,Premium E-Rick,2024-01-17,Hadapsar,18.49783,73.95611,0.829,14,83.2,10.9,106,77,9,1.74,68.25,15.36,0,955.5,940.14
ER-1036,Premium E-Rick,2024-01-18,Hadapsar,18.51677,73.93137,0.684,12,71.4,20.6,99,82,33,4.75,86.23,71.14,0,1034.76,963.62
ER-1036,Premium E-Rick,2024-01-19,Hadapsar,18.50014,73.92296,0.615,11,91.9,51.3,42,37,16,2.26,69.84,27.93,0,768.24,740.3100000000001
ER-1036,Premium E-Rick,2024-01-20,Hadapsar,18.51287,73.92485,0.504,10,94.0,45.3,94,25,62,7.65,42.47,65.83,1,424.7,358.87
ER-1036,Premium E-Rick,2024-01-21,Hadapsar,18.50455,73.92695,0.61,13,94.0,28.8,98,23,55,7.38,40.63,55.86,1,528.19,472.33000000000004
ER-1036,Premium E-Rick,2024-01-22,Hadapsar,18.49011,73.93362,0.596,13,91.9,30.4,114,59,63,7.79,83.46,131.45,0,1084.98,953.53
ER-1036,Premium E-Rick,2024-01-23,Hadapsar,18.51417,73.93166,0.437,9,93.6,40.9,69,51,7,1.19,70.37,12.32,0,633.33,621.01
ER-1036,Premium E-Rick,2024-01-24,Hadapsar,18.50827,73.93885,0.621,11,65.0,5.0,121,29,47,5.89,54.38,63.89,0,598.1800000000001,534.2900000000001
ER-1036,Premium E-Rick,2024-01-25,Hadapsar,18.55591,73.92548,0.614,10,86.7,45.2,49,66,9,0.57,47.53,10.69,0,475.3,464.61
ER-1036,Premium E-Rick,2024-01-26,Hadapsar,18.50177,73.90411,0.773,18,81.3,5.0,115,72,42,5.87,33.34,35.01,0,600.1200000000001,565.1100000000001
ER-1036,Premium E-Rick,2024-01-27,Hadapsar,18.50484,73.92418,0.621,14,72.0,19.4,73,81,42,5.2,73.75,77.44,1,1032.5,955.06
ER-1036,Premium E-Rick,2024-01-28,Hadapsar,18.51418,73.92693,0.544,13,71.6,5.0,104,82,59,7.59,70.0,103.25,1,910.0,806.75
ER-1036,Premium E-Rick,2024-01-29,Hadapsar,18.50961,73.91692,0.76,13,96.8,19.7,108,30,25,3.37,35.9,22.44,0,466.7,444.26
ER-1036,Premium E-Rick,2024-01-30,Hadapsar,18.49038,73.9217,0.576,14,63.0,5.0,134,31,30,4.41,58.53,43.9,0,819.4200000000001,775.5200000000001
ER-1036,Premium E-Rick,2024-01-31,Hadapsar,18.50921,73.91031,0.68,13,97.2,19.2,93,32,44,5.9,76.69,84.36,0,996.97,912.61
ER-1036,Premium E-Rick,2024-02-01,Hadapsar,18.51406,73.94449,0.753,15,61.9,5.0,104,26,31,4.47,81.56,63.21,0,1223.4,1160.19
ER-1036,Premium E-Rick,2024-02-02,Hadapsar,18.5163,73.92114,0.67,15,79.1,5.0,118,57,43,4.64,75.79,81.47,0,1136.8500000000001,1055.38
ER-1036,Premium E-Rick,2024-02-03,Hadapsar,18.495,73.91378,0.682,13,72.5,13.0,127,79,51,4.62,36.74,46.84,1,477.62,430.78
ER-1036,Premium E-Rick,2024-02-04,Hadapsar,18.51159,73.91163,0.419,8,87.2,41.3,41,33,42,3.53,68.77,72.21,1,550.16,477.95
ER-1036,Premium E-Rick,2024-02-05,Hadapsar,18.50186,73.92941,0.48,9,96.5,44.0,61,78,39,4.01,70.18,68.42,0,631.6200000000001,563.2000000000002
ER-1036,Premium E-Rick,2024-02-06,Hadapsar,18.51065,73.92824,0.707,12,98.9,33.1,77,80,13,1.25,77.38,25.15,0,928.56,903.41
ER-1036,Premium E-Rick,2024-02-07,Hadapsar,18.48982,73.94113,0.82,16,81.0,5.9,115,59,16,3.32,82.66,33.06,0,1322.56,1289.5
ER-1036,Premium E-Rick,2024-02-08,Hadapsar,18.51237,73.92702,0.65,14,72.4,5.0,108,54,21,3.7,62.83,32.99,0,879.62,846.63
ER-1036,Premium E-Rick,2024-02-09,Hadapsar,18.51447,73.92373,0.678,14,96.3,45.4,76,85,0,1.44,76.97,0.0,0,1077.58,1077.58
ER-1036,Premium E-Rick,2024-02-10,Hadapsar,18.49951,73.93532,0.484,9,81.5,43.7,43,78,40,5.36,64.37,64.37,1,579.33,514.96
ER-1036,Premium E-Rick,2024-02-11,Hadapsar,18.495,73.92169,0.542,10,60.4,5.0,95,36,16,0.96,48.83,19.53,1,488.29999999999995,468.77
ER-1036,Premium E-Rick,2024-02-12,Hadapsar,18.5177,73.94571,0.636,12,88.3,20.3,96,89,19,2.48,49.53,23.52,0,594.36,570.84
ER-1036,Premium E-Rick,2024-02-13,Hadapsar,18.47928,73.91611,0.736,14,91.9,14.6,106,71,31,4.11,48.77,37.8,0,682.7800000000001,644.9800000000001
ER-1036,Premium E-Rick,2024-02-14,Hadapsar,18.51208,73.93648,0.498,11,70.7,6.3,113,49,11,1.54,73.08,20.1,0,803.88,783.78
ER-1036,Premium E-Rick,2024-02-15,Hadapsar,18.4833,73.96138,0.875,20,84.2,5.0,107,45,29,3.39,44.85,32.51,0,897.0,864.49
ER-1036,Premium E-Rick,2024-02-16,Hadapsar,18.51296,73.93958,0.654,11,78.0,19.3,92,69,52,6.84,77.65,100.94,0,854.1500000000001,753.21
ER-1036,Premium E-Rick,2024-02-17,Hadapsar,18.52558,73.92061,0.55,12,94.6,40.6,77,82,17,2.23,49.85,21.19,1,598.2,577.01
ER-1036,Premium E-Rick,2024-02-18,Hadapsar,18.50533,73.94184,0.412,6,99.1,60.3,61,27,23,3.91,66.71,38.36,1,400.26,361.9
ER-1036,Premium E-Rick,2024-02-19,Hadapsar,18.52194,73.92972,0.69,15,72.9,5.0,128,23,52,6.02,54.32,70.62,0,814.8,744.18
ER-1036,Premium E-Rick,2024-02-20,Hadapsar,18.50045,73.91478,0.628,15,94.0,10.1,98,38,10,1.54,71.2,17.8,0,1068.0,1050.2
ER-1036,Premium E-Rick,2024-02-21,Hadapsar,18.4825,73.90273,0.807,15,77.4,5.0,119,57,52,6.26,80.01,104.01,0,1200.15,1096.14
ER-1036,Premium E-Rick,2024-02-22,Hadapsar,18.50795,73.95022,0.771,10,62.9,8.5,112,89,62,7.7,71.39,110.65,0,713.9,603.25
ER-1036,Premium E-Rick,2024-02-23,Hadapsar,18.51826,73.93671,0.53,12,95.8,52.3,61,51,30,4.32,77.06,57.8,0,924.72,866.9200000000001
ER-1036,Premium E-Rick,2024-02-24,Hadapsar,18.52492,73.97343,0.43,9,83.7,30.1,71,58,26,2.41,40.8,26.52,1,367.2,340.68
ER-1036,Premium E-Rick,2024-02-25,Hadapsar,18.49299,73.93917,0.556,14,67.7,5.0,101,46,57,6.81,38.19,54.43,1,534.66,480.22999999999996
ER-1036,Premium E-Rick,2024-02-26,Hadapsar,18.51992,73.92185,0.621,9,60.3,15.0,104,57,5,1.15,61.59,7.7,0,554.3100000000001,546.61
ER-1036,Premium E-Rick,2024-02-27,Hadapsar,18.50482,73.94077,0.618,9,80.1,47.5,33,71,49,5.73,38.1,46.68,0,342.90000000000003,296.22
ER-1036,Premium E-Rick,2024-02-28,Hadapsar,18.47629,73.92553,0.665,12,62.4,5.0,112,79,26,3.08,52.6,34.19,0,631.2,597.01
ER-1036,Premium E-Rick,2024-02-29,Hadapsar,18.49918,73.92629,0.58,9,65.7,32.8,73,77,9,1.48,83.23,18.73,0,749.07,730.34
ER-1037,Premium E-Rick,2024-01-01,Yerawada,18.55008,73.89567,0.597,9,79.8,39.2,31,73,25,2.98,51.43,32.14,0,462.87,430.73
ER-1037,Premium E-Rick,2024-01-02,Yerawada,18.54702,73.90948,0.612,9,93.0,35.3,78,36,37,4.98,36.81,34.05,0,331.29,297.24
ER-1037,Premium E-Rick,2024-01-03,Yerawada,18.52278,73.88191,0.649,17,60.1,5.0,103,34,12,2.24,81.2,24.36,0,1380.4,1356.0400000000002
ER-1037,Premium E-Rick,2024-01-04,Yerawada,18.55168,73.89224,0.571,12,60.4,5.0,137,43,72,7.94,46.02,82.84,0,552.24,469.4
ER-1037,Premium E-Rick,2024-01-05,Yerawada,18.5381,73.90653,0.498,8,67.6,33.1,71,85,20,2.66,76.14,38.07,0,609.12,571.05
ER-1037,Premium E-Rick,2024-01-06,Yerawada,18.55198,73.91856,0.483,9,93.3,46.6,43,53,20,2.32,63.1,31.55,1,567.9,536.35
ER-1037,Premium E-Rick,2024-01-07,Yerawada,18.56709,73.92597,0.411,7,96.9,68.5,55,54,14,1.11,81.84,28.64,1,572.88,544.24
ER-1037,Premium E-Rick,2024-01-08,Yerawada,18.57676,73.88894,0.556,13,69.3,5.0,113,78,45,5.72,67.84,76.33,0,881.9200000000001,805.59
ER-1037,Premium E-Rick,2024-01-09,Yerawada,18.52423,73.89903,0.645,13,69.1,5.0,101,51,63,7.91,36.91,58.13,0,479.8299999999999,421.69999999999993
ER-1037,Premium E-Rick,2024-01-10,Yerawada,18.57469,73.89792,0.647,12,97.9,27.9,73,81,10,1.62,75.59,18.9,0,907.08,888.1800000000001
ER-1037,Premium E-Rick,2024-01-11,Yerawada,18.52766,73.89556,0.657,16,87.8,5.0,107,63,0,0.51,62.17,0.0,0,994.72,994.72
ER-1037,Premium E-Rick,2024-01-12,Yerawada,18.56664,73.90553,0.424,9,92.6,57.0,68,38,34,4.47,34.91,29.67,0,314.18999999999994,284.5199999999999
ER-1037,Premium E-Rick,2024-01-13,Yerawada,18.54449,73.90947,0.43,11,72.5,15.4,99,26,28,3.0,32.57,22.8,1,358.27,335.46999999999997
ER-1037,Premium E-Rick,2024-01-14,Yerawada,18.55695,73.90922,0.403,12,90.4,48.1,85,20,0,1.14,56.9,0.0,1,682.8,682.8
ER-1037,Premium E-Rick,2024-01-15,Yerawada,18.55171,73.87641,0.612,13,88.2,12.3,73,54,55,6.71,46.23,63.56,0,600.99,537.4300000000001
ER-1037,Premium E-Rick,2024-01-16,Yerawada,18.55524,73.87729,0.395,5,78.8,47.1,50,39,50,6.69,73.21,91.52,0,366.04999999999995,274.53
ER-1037,Premium E-Rick,2024-01-17,Yerawada,18.56286,73.90662,0.561,12,84.9,41.9,58,47,43,5.49,71.05,76.38,0,852.5999999999999,776.2199999999999
ER-1037,Premium E-Rick,2024-01-18,Yerawada,18.58113,73.89146,0.582,13,70.8,6.4,100,83,27,3.25,81.49,55.0,0,1059.37,1004.3699999999999
ER-1037,Premium E-Rick,2024-01-19,Yerawada,18.56323,73.89043,0.549,9,73.5,27.8,87,55,63,7.99,66.97,105.48,0,602.73,497.25
ER-1037,Premium E-Rick,2024-01-20,Yerawada,18.54322,73.89625,0.511,7,89.3,56.5,48,31,4,0.38,62.19,6.22,1,435.33,429.10999999999996
ER-1037,Premium E-Rick,2024-01-21,Yerawada,18.55949,73.87301,0.386,6,81.9,51.8,50,79,43,5.5,44.11,47.42,1,264.65999999999997,217.23999999999995
ER-1037,Premium E-Rick,2024-01-22,Yerawada,18.5554,73.91182,0.607,10,85.0,28.9,115,34,47,6.37,57.95,68.1,0,579.5,511.4
ER-1037,Premium E-Rick,2024-01-23,Yerawada,18.5655,73.90602,0.607,10,93.7,35.5,69,30,55,6.52,68.9,94.74,0,689.0,594.26
ER-1037,Premium E-Rick,2024-01-24,Yerawada,18.57395,73.91066,0.482,13,94.4,40.8,71,29,18,2.38,51.8,23.31,0,673.4,650.09
ER-1037,Premium E-Rick,2024-01-25,Yerawada,18.53049,73.8997,0.416,10,95.1,40.5,78,87,33,4.16,32.53,26.84,0,325.3,298.46000000000004
ER-1037,Premium E-Rick,2024-01-26,Yerawada,18.56002,73.90059,0.635,13,65.9,5.0,100,23,22,1.59,60.82,33.45,0,790.66,757.2099999999999
ER-1037,Premium E-Rick,2024-01-27,Yerawada,18.51355,73.91112,0.383,5,70.6,48.2,65,57,13,2.93,52.08,16.93,1,260.4,243.46999999999997
ER-1037,Premium E-Rick,2024-01-28,Yerawada,18.52663,73.89197,0.46,11,60.7,5.0,112,65,52,6.37,84.72,110.14,1,931.92,821.78
ER-1037,Premium E-Rick,2024-01-29,Yerawada,18.55929,73.89463,0.566,11,77.7,32.7,103,73,42,5.04,48.97,51.42,0,538.67,487.24999999999994
ER-1037,Premium E-Rick,2024-01-30,Yerawada,18.55522,73.91275,0.657,10,68.7,22.9,105,79,66,7.95,56.7,93.55,0,567.0,473.45
ER-1037,Premium E-Rick,2024-01-31,Yerawada,18.55982,73.8895,0.564,8,69.4,34.7,105,60,14,2.38,40.28,14.1,0,322.24,308.14
ER-1037,Premium E-Rick,2024-02-01,Yerawada,18.58164,73.89118,0.601,14,65.5,12.4,126,35,56,7.47,63.43,88.8,0,888.02,799.22
ER-1037,Premium E-Rick,2024-02-02,Yerawada,18.54849,73.8787,0.558,9,91.6,38.2,76,45,53,6.49,65.05,86.19,0,585.4499999999999,499.25999999999993
ER-1037,Premium E-Rick,2024-02-03,Yerawada,18.52295,73.87436,0.483,6,71.6,45.7,67,53,18,2.52,39.5,17.78,1,237.0,219.22
ER-1037,Premium E-Rick,2024-02-04,Yerawada,18.57664,73.88276,0.436,11,96.2,32.5,67,26,61,7.22,73.75,112.46,1,811.25,698.79
ER-1037,Premium E-Rick,2024-02-05,Yerawada,18.57469,73.89646,0.564,7,76.5,41.6,54,22,35,4.84,33.44,29.26,0,234.07999999999998,204.82
ER-1037,Premium E-Rick,2024-02-06,Yerawada,18.55566,73.89385,0.613,8,61.4,26.3,68,76,12,1.69,82.12,24.64,0,656.96,632.32
ER-1037,Premium E-Rick,2024-02-07,Yerawada,18.5585,73.86552,0.536,11,92.6,27.2,81,43,54,6.51,39.76,53.67,0,437.35999999999996,383.68999999999994
ER-1037,Premium E-Rick,2024-02-08,Yerawada,18.54422,73.88399,0.569,14,65.7,5.0,105,84,40,4.25,85.09,85.09,0,1191.26,1106.17
ER-1037,Premium E-Rick,2024-02-09,Yerawada,18.5789,73.93345,0.697,13,84.1,14.8,88,31,31,4.37,48.61,37.67,0,631.93,594.26
ER-1037,Premium E-Rick,2024-02-10,Yerawada,18.53592,73.89103,0.559,14,87.9,5.0,109,83,28,4.14,61.38,42.97,1,859.32,816.35
ER-1037,Premium E-Rick,2024-02-11,Yerawada,18.56582,73.89978,0.309,3,82.5,63.4,59,63,16,1.83,40.33,16.13,1,120.99,104.86
ER-1037,Premium E-Rick,2024-02-12,Yerawada,18.55392,73.8952,0.525,7,98.6,53.8,61,81,30,3.68,40.54,30.41,0,283.78,253.36999999999998
ER-1037,Premium E-Rick,2024-02-13,Yerawada,18.57323,73.86367,0.498,11,62.2,20.0,106,85,26,3.44,84.82,55.13,0,933.02,877.89
ER-1037,Premium E-Rick,2024-02-14,Yerawada,18.54609,73.91911,0.597,16,72.0,5.0,119,30,43,5.99,78.88,84.79,0,1262.08,1177.29
ER-1037,Premium E-Rick,2024-02-15,Yerawada,18.54591,73.93082,0.504,10,68.4,31.1,97,60,42,5.54,33.65,35.33,0,336.5,301.17
ER-1037,Premium E-Rick,2024-02-16,Yerawada,18.55001,73.87883,0.507,11,84.7,20.9,90,30,12,0.68,58.95,17.68,0,648.45,630.7700000000001
ER-1037,Premium E-Rick,2024-02-17,Yerawada,18.54787,73.9117,0.401,8,65.5,19.2,88,69,45,6.04,83.24,93.64,1,665.92,572.28
ER-1037,Premium E-Rick,2024-02-18,Yerawada,18.57023,73.91222,0.444,9,77.3,41.8,75,85,4,0.81,80.96,8.1,1,728.64,720.54
ER-1037,Premium E-Rick,2024-02-19,Yerawada,18.56732,73.86545,0.718,15,71.1,5.0,112,69,60,7.25,83.66,125.49,0,1254.8999999999999,1129.4099999999999
ER-1037,Premium E-Rick,2024-02-20,Yerawada,18.53853,73.90234,0.532,12,96.5,21.7,123,75,18,2.03,43.44,19.55,0,521.28,501.72999999999996
ER-1037,Premium E-Rick,2024-02-21,Yerawada,18.57987,73.87864,0.513,11,79.8,14.1,77,26,58,6.31,57.05,82.73,0,627.55,544.8199999999999
ER-1037,Premium E-Rick,2024-02-22,Yerawada,18.54035,73.89569,0.406,8,63.6,18.4,115,32,32,3.62,66.83,53.47,0,534.64,481.16999999999996
ER-1037,Premium E-Rick,2024-02-23,Yerawada,18.5586,73.89694,0.545,13,91.6,45.0,55,35,14,0.94,50.62,17.72,0,658.06,640.3399999999999
ER-1037,Premium E-Rick,2024-02-24,Yerawada,18.55994,73.92622,0.566,13,80.6,32.2,105,67,23,4.11,78.12,44.92,1,1015.5600000000001,970.6400000000001
ER-1037,Premium E-Rick,2024-02-25,Yerawada,18.55634,73.89426,0.304,4,65.4,45.6,53,57,39,3.31,53.41,52.08,1,213.64,161.56
ER-1037,Premium E-Rick,2024-02-26,Yerawada,18.56694,73.90278,0.517,12,89.2,25.1,87,76,60,7.44,83.47,125.21,0,1001.64,876.43
ER-1037,Premium E-Rick,2024-02-27,Yerawada,18.57231,73.89167,0.552,11,93.4,30.8,81,58,26,3.52,49.75,32.34,0,547.25,514.91
ER-1037,Premium E-Rick,2024-02-28,Yerawada,18.55684,73.91166,0.575,11,70.2,10.6,132,22,20,2.84,44.86,22.43,0,493.46,471.03
ER-1037,Premium E-Rick,2024-02-29,Yerawada,18.50768,73.89803,0.688,8,64.7,29.2,98,62,7,0.43,63.93,11.19,0,511.44,500.25
ER-1038,Standard E-Rick,2024-01-01,Yerawada,18.55125,73.90306,0.546,12,75.7,23.7,102,24,9,0.62,38.25,8.61,0,459.0,450.39
ER-1038,Standard E-Rick,2024-01-02,Yerawada,18.55564,73.87809,0.618,11,82.6,11.6,103,71,13,1.55,28.02,9.11,0,308.21999999999997,299.10999999999996
ER-1038,Standard E-Rick,2024-01-03,Yerawada,18.56403,73.88713,0.612,12,91.7,17.3,73,30,24,2.29,35.57,21.34,0,426.84000000000003,405.50000000000006
ER-1038,Standard E-Rick,2024-01-04,Yerawada,18.5494,73.88182,0.367,5,75.9,57.7,53,22,0,0.49,62.95,0.0,0,314.75,314.75
ER-1038,Standard E-Rick,2024-01-05,Yerawada,18.53588,73.90279,0.636,6,87.1,48.3,59,20,7,0.59,73.84,12.92,0,443.04,430.12
ER-1038,Standard E-Rick,2024-01-06,Yerawada,18.54878,73.92895,0.315,7,76.3,33.4,72,27,34,4.52,64.87,55.14,1,454.09000000000003,398.95000000000005
ER-1038,Standard E-Rick,2024-01-07,Yerawada,18.57242,73.89439,0.362,8,73.3,40.7,80,81,64,7.92,35.77,57.24,1,286.16,228.92000000000002
